revenue,gender,age,engaged_last_30,lifecycle, days_since_last_order ,previous_order_amount,3rd_party_stores
799.98,1,52,0,C,12.68,5297.12,2
69.99,1,91,0,C,8.1,184.99,1
239,1,43,0,C,9.19,2346.064,4
329,1,83,0,C,3.71,0,10
815.98,,,,C,11.06,802.58,5
321.99,1,81,0,C,12.81,8.9,9
81.98,1,50,0,C,8.39,2232.379,0
78.99,,,,C,13.77,651.287,10
3548.89,,,,B,1.94,4966.44,0
429.98,1,,0,A,0.87,8640.024,0
394.99,1,,1,C,19.35,4247.75,2
98.97,1,67,0,C,5.55,1699.641,10
2389.96,1,,1,C,21.19,7936.85,2
97.97,1,56,0,C,5.13,5892.187,0
115.99,,,,B,1.61,2163.65,0
258,1,45,0,B,1.1,2192.564,0
133.96,,,,B,3.48,2252.121,0
498,1,76,0,C,11.48,1774.96,0
109.99,1,34,0,C,13.81,38.5,2
28.99,1,70,0,B,1.77,1393.264,0
869.83,1,45,1,B,2.61,8605.143,0
50.98,1,,0,C,11.74,3778.821,5
59.99,,,,B,2.94,1733.617,0
65.99,1,,0,A,0.32,3287.172,0
2119.96,1,53,0,C,18.48,4115.93,3
179.46,0,47,0,C,16.74,2488.21,7
139.98,,,,A,0.55,4870.65,0
23.99,0,46,0,C,6.94,0,3
29.99,,,,C,12.55,1952.58,3
1468.94,1,49,0,A,0.13,2296.676,0
99.99,,,,C,17.42,1922.97,0
72.99,,,,A,0.16,241.04,0
629.94,,,,C,8.06,696.28,10
1178.82,1,,0,C,15.1,5081.518,0
699.99,1,51,0,C,19.19,2609.99,0
1665.22,,,,A,0.13,2612.55,0
69.95,1,,0,C,0.32,693,5
1282.56,1,48,1,C,6,11597.9,0
129,,,,C,13.81,2161.798,10
46.98,,,,C,23.45,951.98,2
49.99,,,,B,1.71,1123.97,0
28.49,1,54,0,A,0.61,1896.827,0
142.97,1,63,0,B,1.35,797.5,0
734.99,1,57,1,B,1.35,11597.9,0
299.95,,,,A,0.19,1607.992,0
788.97,1,71,0,A,0.13,5838.085,0
799.98,,,,C,5.84,2851.28,0
918.95,1,22,0,C,14.9,1168.94,10
684.88,,,,C,17.84,650.25,0
82.99,1,72,0,C,11.58,1983.037,0
93.98,,,,A,0.65,543.54,0
239,1,45,0,C,14.94,3671.021,6
31.99,1,78,0,C,6.52,1944.99,2
1822.4,,,,B,2.13,11597.9,0
2558,1,,0,A,0.97,1862.587,0
379.99,,,,C,11.77,759.087,10
209.97,1,37,1,A,0.35,2177.922,0
61.98,,,,C,10.26,2957.13,0
193.31,1,93,0,C,10.55,8691.422,0
57.98,,,,C,1.06,0,10
35.99,1,54,0,B,1.94,4.95,0
1369.24,1,45,0,C,13.13,2935.584,5
1379.96,1,42,0,C,17.74,5325.867,3
273,1,44,0,B,1.55,5394.23,0
57.98,,,,C,7.77,320.95,3
51.97,1,40,0,B,3.61,1606.18,0
26.99,1,72,0,C,4.68,659.614,2
58.99,1,40,0,A,0.97,2357.68,0
39.98,1,88,1,C,18.13,8029.604,0
109.95,1,72,0,B,4.9,3203.911,0
195.94,1,40,0,C,12.84,5618.08,0
74.97,,,,C,6.23,379.945,2
54.99,0,,0,C,11.81,0,3
124.96,1,60,0,C,7.94,1027.38,0
88.98,,,,C,13.19,1039.935,5
606.27,1,48,0,C,6.9,2258.791,1
109.99,,,,C,12.32,7141.09,0
109.99,,,,C,12.39,1350.07,5
75.96,,,,C,9.9,0,4
1404.8,1,76,1,B,4.1,11597.9,0
57.99,1,75,0,C,12.19,1253.8,1
224.97,0,,0,B,4.03,87.78,0
539.97,,,,C,13.52,499,4
155.97,,,,C,3.52,1956.669,1
50.98,,,,C,4.61,631.022,10
245.99,,,,C,8.9,1835.98,0
1169.96,1,77,0,B,4.9,628.98,0
737.94,1,47,1,B,2.1,3443.87,0
404.97,1,47,0,B,1.77,728.419,0
56,,,,C,19.58,299.32,10
162.98,,,,C,9.68,1631.07,4
157.98,1,44,0,C,8.1,2012.334,0
424.99,1,91,0,C,23,3854.99,0
399,,,,C,10.68,749,0
61.18,,,,C,8.84,499,10
64.98,1,67,0,C,8.32,1412.967,2
1162.97,1,53,0,C,16.23,823,7
79.99,,,,C,8.23,5637.02,0
15.99,,,,C,12.55,3033.94,1
62.98,1,,0,A,0.74,6260.73,0
4,1,59,1,C,8.42,2172.618,0
120.98,,,,C,5.52,0,0
239,,,,C,4.45,0,10
19.99,1,52,0,C,6.61,11200.682,0
98.97,,,,C,22.06,0,10
57.98,1,44,0,C,12.23,1284.577,0
106.36,1,48,0,C,4.55,91.98,10
385.98,1,61,0,C,0.13,5886.698,10
740.95,,,,B,1.06,1029.469,0
59.99,,,,C,6.42,0,2
39.98,,,,C,12.1,0,1
418.12,1,41,0,C,23.29,3443.92,2
69.99,1,58,0,C,20.84,1229.99,1
49.49,,,,C,3.16,909.99,10
35.98,,,,B,1.94,1561.84,0
127.98,,,,C,3.81,9.94,2
66.98,1,47,0,C,9.19,4192.749,5
89.99,1,44,0,C,7,1570.68,0
39.96,1,,0,A,0.52,12,0
832.95,1,74,0,C,11.23,2448.96,0
77.97,,,,B,1.84,790.587,0
119.94,1,53,0,C,22.45,7.85,0
100.94,,,,C,1.45,2060.587,10
290.9,1,63,0,B,1.65,2775.944,0
119.99,,,,C,9.13,1418.83,0
99.95,0,47,0,B,2,1761.74,0
149.98,,,,C,2.1,2760.38,10
3072.24,1,63,1,C,0.55,11597.9,2
349.99,,,,C,5.87,766.56,1
197.98,1,55,0,C,4.29,695.18,1
164.97,1,53,0,C,12.74,5405.478,2
1447.99,,,,B,2.19,2217.94,0
54.99,,,,C,18.48,3248.76,1
249.98,1,50,0,B,1.16,201,0
58.99,1,47,0,B,1.97,3224.915,0
1268.93,1,68,1,B,2.55,11597.9,0
20.99,,,,C,2.71,4384.797,1
114.99,,,,B,2.32,6222.13,0
79.99,1,90,0,C,7.03,5442.784,0
803.95,,,,C,13.77,1097.99,0
285.99,,,,C,1.77,2326.189,4
219.99,1,28,0,C,6.97,516.95,2
115.99,1,59,0,C,14.61,9193.532,5
684.27,,,,C,15.87,1357.987,10
199.99,1,26,0,C,10.55,2.95,3
1349.96,1,55,0,B,1.39,2843.254,0
399.99,1,,0,C,10.39,637.98,4
479.99,1,32,0,C,15.13,1388.97,0
61.99,1,68,0,B,2.03,2720.27,0
447.98,1,,1,B,2.45,8635.282,0
119.98,1,,1,C,0.68,0,10
26.99,,,,C,8.65,708.519,4
1182.76,1,62,0,C,5.45,7512.182,0
329.99,,,,C,17.48,9745.845,0
399.99,,,,A,0.29,4855.176,0
1537.96,,,,C,18.55,2281.857,10
424.99,,,,B,3.42,937.32,0
459.99,1,,0,C,17.39,443.99,10
140,,,,A,0.9,2283.32,0
1347.99,,,,C,3.45,11597.9,1
265.98,1,,0,A,0.84,7321.677,0
125.98,1,,0,C,9.45,8473.965,0
578.99,,,,C,3.87,448.77,1
119,1,43,0,A,0.13,2534.657,0
88.88,,,,C,4.1,3533.067,1
921.29,,,,C,13.19,2729.291,0
549.98,,,,C,5.68,155.98,2
119.98,1,47,1,A,0.32,11597.9,0
499,1,,0,A,1,1458.97,0
3199,,,,C,5.42,11597.9,1
98.201,,,,C,10.94,1198.99,2
225.98,1,47,0,C,5.61,9.9,0
629.3,,,,C,12.35,2693.93,0
239,,,,C,13.84,0,10
109.99,1,64,0,B,2,733.98,0
359.99,1,,1,B,1.71,498.98,0
113.96,1,85,0,C,9.74,6291.848,3
73.96,1,51,0,C,5.03,2900.51,1
185.99,1,,0,B,1.13,2321.881,0
486.72,1,43,1,B,1.97,11597.9,0
561.95,1,56,1,A,0.77,4809.505,0
379.99,,,,B,2.81,1809.96,0
861.96,,,,C,1.74,1675.96,10
318,1,45,0,B,2.81,2563.98,0
1118,1,29,0,C,9,5247.567,0
333.98,1,41,0,C,8.26,870.3,0
97.97,,,,C,2.9,5.9,1
898,,,,C,10.52,1530.894,4
71.98,1,69,1,B,2,997.08,0
239,1,52,0,C,6.19,0,2
37.98,,,,C,19.16,598.99,8
1431.56,,,,C,11.68,0,0
736.97,,,,C,10.84,1046.98,0
119.99,,,,C,21.48,0,10
99.17,0,49,0,C,6.65,2296.974,0
65.98,1,68,0,C,18.9,2246.95,8
807.97,,,,C,9.32,1497.53,2
699.99,1,43,0,C,8.94,3595.062,1
22.99,1,36,0,C,10.61,1757.352,5
51.97,1,68,0,C,9.77,2834.8,4
99.17,1,71,1,B,1.65,3030.068,0
16500,1,45,1,C,4.84,11597.9,6
318.99,,,,C,13.1,3820.591,2
26.99,1,63,0,C,15.84,1340.191,10
129,1,61,1,A,0.42,11597.9,0
499.99,1,46,0,C,12.19,2928.37,5
743.95,1,,1,C,9.48,842.87,0
35.98,1,67,0,C,4.97,2319.474,2
1997.94,1,42,0,C,5.77,4650.254,0
239,,,,C,11.81,1902.59,2
1033.96,1,51,1,C,9.45,11597.9,0
163.864,,,,C,19.39,2569.267,2
34.99,,,,B,1.68,7139.947,0
27.99,1,29,0,B,1.77,6487.952,0
1545.94,1,61,1,B,1.32,11597.9,0
101.96,1,33,0,B,2.9,1084.99,0
256.97,1,42,0,C,6.32,8137.26,1
299.96,1,,0,C,11.19,0,0
110.99,1,,0,B,2.23,2127.692,0
99.99,1,42,0,C,12.77,64.99,0
133.49,,,,A,0.65,2203.02,0
635.03,1,,0,A,0.13,904.977,0
299.97,1,,0,A,0.39,1955.98,0
129.95,1,73,0,C,8.84,1090.8,3
19.99,1,57,0,B,2.45,6144.204,0
151.99,1,41,1,B,4.29,11597.9,0
26.99,,,,C,5.9,0,2
399.99,,,,B,1.35,3134.93,0
109.99,,,,C,21.58,788.48,10
239,1,57,0,C,20.35,3303.07,10
342.95,1,50,0,C,0.65,2310.44,10
39.98,1,44,0,C,8.84,2815.224,0
98.97,1,62,0,C,5.77,5109.741,2
141.711,1,68,0,A,0.81,4174.256,0
408.99,1,57,0,C,13.94,3032.824,6
7547,,,,C,0.26,11597.9,10
1203.96,,,,B,2.94,5193.92,0
39.99,1,72,0,B,2.19,3603.62,0
110.94,1,58,0,C,2.58,7.9,1
19.99,1,38,0,C,2.19,11183.321,1
874.94,1,49,0,A,0.58,11597.9,0
123.98,,,,B,1.68,0,0
71.98,1,64,0,C,4.65,883.587,2
1403.96,1,31,0,C,4.61,2159.92,1
2799.96,1,44,0,C,10.29,875.98,0
105,,,,C,10.74,1981.678,2
39.98,1,68,0,C,12.23,78,10
39.99,,,,C,0.19,693.087,10
665.94,1,57,1,B,1.87,5751.963,0
43.19,1,78,0,A,0.42,89.99,0
189.94,,,,C,9.97,1455.287,0
71.18,1,56,0,A,0.13,3203.667,0
349.99,,,,C,10.68,916.96,3
239,,,,C,19.42,1714.822,10
40.56,,,,B,3.58,964.83,0
66.98,,,,C,13.61,541.56,4
30.99,,,,C,4.87,701.177,2
39.98,,,,C,7.06,686.104,3
648.39,1,61,0,A,0.19,1069.65,0
339.98,1,71,0,B,1.06,2231.1,0
98.96,,,,C,8.84,21.9,4
209.97,1,45,1,C,16.87,11597.9,0
20,1,76,1,A,0.39,11597.9,0
23410.97,,,,C,0.26,11597.9,10
70,1,38,0,C,2.32,0,10
219.98,,,,C,9.68,4165.342,10
439.98,1,,0,B,1.39,902.89,0
35.99,1,,1,C,10.97,663.977,3
569.7,1,,1,B,1.19,968.59,0
728.96,1,31,0,C,19.61,2754.631,3
597.98,1,51,0,C,6.81,5656.675,0
804.99,1,43,0,C,6.97,6591.214,0
239,,,,C,0.39,175.48,4
713.97,1,41,0,C,19.1,5558.816,0
1777.59,,,,C,17.65,2356.01,7
1596.94,1,,0,B,2.55,2234.92,0
36.98,,,,C,4.61,203.99,2
1,,,,C,5.48,2995.176,10
140.99,,,,C,15.39,1648.427,10
327.99,,,,B,1.26,4581.95,0
344.98,1,57,0,B,2.23,441.98,0
66.98,,,,C,8.45,940.057,10
19.99,1,44,0,A,0.13,946.469,0
648.77,,,,C,15.06,2498.243,0
236.8,,,,C,15.19,2101.91,0
29.99,,,,C,5.42,3735.537,0
591.97,1,59,1,C,6.13,11597.9,0
43.98,1,,0,B,4.48,4691.95,0
30.99,,,,C,18.55,1091.567,0
1397.99,,,,C,22.97,273.99,0
764.27,1,26,1,C,5.1,0,10
439.95,1,59,0,C,11.16,2.95,0
69.99,,,,A,0.58,2341.127,0
674.98,0,61,0,C,9.61,1956.97,2
31.98,,,,C,10.71,1661,1
239,1,85,0,C,4.68,773.994,2
87.99,1,,0,C,7.19,1123,3
66.97,1,58,1,A,0.45,11597.9,0
909.97,,,,C,12.29,6.99,10
663.97,1,57,0,B,2.68,1556.027,0
78.98,1,86,0,B,4.42,0,0
109.95,1,76,0,C,3.61,821.97,1
99.97,1,75,0,B,1.74,8292.639,0
962.45,1,94,0,A,0.13,1053.06,0
103.99,1,63,0,B,2.13,861.477,0
65.98,1,43,0,C,7.23,3514.487,5
943.99,1,61,1,C,5.71,2558.16,0
3.99,1,71,0,A,0.32,1456.925,0
407.95,1,58,0,B,3.81,8344.49,0
75.96,1,65,0,C,7.77,2353.91,3
66.98,,,,C,11.13,1887.851,5
57.98,1,51,0,B,3.48,3340.14,0
96.96,1,51,0,C,8.26,961.451,0
114.96,,,,C,9.52,801.93,4
129,,,,C,20.77,410.99,3
26.99,0,76,0,C,6.87,4143.679,0
149.99,1,38,0,C,22.1,6019.51,1
109.99,1,40,0,C,1.81,104.9,10
329,1,49,0,B,3,2.67,0
16.99,1,49,0,A,0.68,2.95,0
119.99,1,65,1,C,5.71,11597.9,0
3766.84,1,46,1,A,0.61,11597.9,0
738.97,1,18,0,C,13.35,10022.343,0
59.97,1,40,0,C,8.55,4817.601,0
69,1,96,0,B,3.65,4087.98,0
87.95,,,,C,9.97,1132.577,4
51.97,0,52,0,C,4.87,1896.56,2
84.98,1,59,1,A,0.84,6343.441,0
689.98,1,50,1,A,0.52,11597.9,0
115.6,,,,C,2.39,3806.94,0
45.98,1,51,0,C,12.68,3623,4
59.99,1,50,0,A,0.19,2596.587,0
2683.94,1,,0,C,6.55,5048.49,0
824.79,,,,C,6.35,258.99,1
1982.76,,,,C,23.35,2652.611,0
44.99,1,36,0,C,10.13,374.14,0
119.99,,,,C,6.13,4998.983,2
30.99,1,46,1,B,1.65,4167.667,0
440.53,1,44,0,B,5,6833.477,0
603.6,,,,A,0.13,2088.832,0
338.99,1,63,1,C,6.35,9694.474,0
2685.97,1,63,1,B,2.58,11597.9,0
321.6,,,,C,13.06,1358.27,0
135.96,1,53,0,C,6.19,3428.792,2
675.13,1,19,0,B,3.81,1537.47,0
30.99,1,73,0,B,1.52,2478.922,0
379.98,,,,A,0.13,2813.453,0
141.98,,,,C,17.1,8784.247,4
3916.89,,,,C,5.71,0,2
55.99,,,,C,20.87,0,10
2571.8,,,,A,0.61,0,0
152.99,,,,C,23.71,0,4
169.98,,,,A,0.58,2043.96,0
34.99,1,76,1,C,9.03,9219.507,3
495.92,1,49,1,C,19.84,11597.9,0
59.99,,,,C,9.29,3790.537,0
94.98,1,47,0,C,3.74,3331.93,0
36.98,1,53,0,C,2.58,5.9,1
559.98,0,45,0,C,12.45,408.567,0
48,,,,C,4.32,0,1
1064.14,1,59,0,C,0.77,2801.95,10
12.99,1,41,0,C,5,6.99,2
861.95,,,,C,6.52,3039.05,0
98.97,,,,C,8.03,2479.787,0
184.65,1,90,0,C,3.81,1190.154,1
59.99,,,,C,9.45,0,10
199.48,1,48,0,B,1.58,2864.312,0
690.94,1,40,0,B,2.84,11597.9,0
123.49,,,,C,7.35,1208.98,0
637.77,,,,C,11.29,2573.601,10
115.96,1,76,0,B,3.97,7328.91,0
866.98,1,56,0,C,5.55,1966.29,0
708.98,1,40,0,C,14.29,4988.625,0
1706.72,1,,1,A,0.13,11597.9,0
287.99,,,,A,0.13,1846.5,0
738.97,,,,C,10.06,1561.99,0
599.94,1,69,1,B,3.77,11597.9,0
209.97,1,44,0,C,16.87,0,0
104.39,1,27,0,C,6.9,6198.205,3
1016.95,1,40,1,A,0.55,11597.9,0
143.96,1,59,0,C,2.94,747.764,10
1798,,,,C,12.42,11356.901,0
233.99,1,50,1,C,3.16,10749.008,1
73.92,,,,C,8.58,1370.43,3
2089.58,,,,C,10,4089.99,0
374.99,1,,0,B,4.55,6560.7,0
74.99,,,,C,1.23,469.41,10
61.99,1,,0,C,18.32,172.99,0
127.99,1,87,0,A,0.97,3590.11,0
559.99,,,,C,11.1,973.99,3
47.98,1,71,0,C,6.29,654.266,1
14.69,1,62,0,C,8.55,0,3
629.91,1,64,0,B,3.42,5860.374,0
299.95,,,,B,1.87,928.99,0
1425.26,1,19,0,B,2.74,11597.9,0
115.98,,,,A,0.45,626.99,0
1243.2,1,36,0,C,10,2309.79,0
27.99,1,82,0,B,4.13,1476.01,0
199.8,1,65,0,C,7.45,3374.067,10
598.99,,,,A,0.94,11597.9,0
38.98,1,57,0,C,3.29,0,1
469,1,25,1,C,8.9,7960.288,2
659.25,,,,B,2.29,531,0
299.96,1,54,1,C,2.68,4792.01,1
139.99,,,,C,22.03,2840.441,0
499.99,1,86,0,C,19.74,3725.99,3
39.99,1,83,0,A,0.13,4664.674,0
239,1,68,0,C,0.74,1523.01,1
61.98,,,,C,11.71,1642.504,2
840.98,1,53,1,C,18.97,591.2,0
1512.3,1,83,0,B,4.13,3008.767,0
59.99,1,39,0,B,1.74,2974.537,0
103.96,1,94,0,C,14.39,2438.672,1
103.98,1,,0,C,13.94,343.99,0
898.98,1,83,0,C,6.39,2064.009,0
269,,,,C,10.9,518.99,5
71.96,,,,C,3.65,1920.38,1
1765.95,,,,C,14.74,8936.357,0
79.99,1,69,0,C,4,6.99,10
123.96,1,49,0,C,11.84,7161.738,4
1733,,,,C,18.13,6059.82,0
199.99,,,,A,0.13,1030.99,0
2597.99,,,,C,18.84,46.99,0
239,,,,A,0.74,5003.951,0
1485.94,1,46,0,B,1.29,3604.41,0
321.96,,,,C,6.13,1683.4,0
149.98,1,44,0,B,2.81,1358.99,0
468.99,,,,C,11.35,2045.97,4
246.97,1,51,1,B,4.74,8020.639,0
56,1,55,0,C,12.48,8136.307,1
610.74,1,,1,B,1.26,5056.858,0
833.52,1,56,0,C,16.52,2708.598,0
450,1,71,0,C,12.26,2491,0
478.97,1,51,0,C,12.45,281.99,10
299.99,,,,C,3.48,2159.97,1
74.97,,,,B,3.42,780.88,0
399.2,1,55,0,C,12.87,756.99,0
169.99,1,44,0,B,2.32,451.24,0
881.89,1,36,0,C,12.32,1889.116,0
79.96,,,,C,12,0,5
99.17,1,69,0,B,3.03,955.35,0
711.82,1,60,0,B,3.16,1489.91,0
33.98,1,55,0,C,18.71,8263.111,2
267.56,1,40,1,B,1.68,11597.9,0
990.97,1,,1,C,7.39,2605.22,0
207.482,1,34,0,C,11.26,1654.53,4
1377.94,1,65,0,C,19.55,4383.574,0
288.97,1,,1,C,9.77,644,0
71.98,,,,A,0.84,352,0
388.97,1,45,0,C,10.52,4.99,4
61.98,1,,0,C,3.26,1026.91,1
299.98,,,,C,20.77,1616.99,0
71.18,0,60,0,B,4.58,2390.792,0
699,1,50,0,B,1.1,6526.616,0
239,,,,C,11.42,1803.03,5
39.99,1,52,0,B,1.65,1306.99,0
905.27,,,,C,22.19,1815.646,0
1067.56,1,74,0,C,8.55,10208.628,0
89.99,,,,C,4.03,1998.867,10
99.17,1,50,0,C,3.87,1139.452,1
122.98,1,52,0,C,2.65,3787.324,0
752.97,0,53,0,A,0.19,696.99,0
881.99,,,,C,12.58,3284.567,0
39.98,1,50,0,C,5.71,0,2
148.301,1,47,0,C,11.1,2049.71,4
342.91,1,,0,C,6.52,28.84,1
99.99,1,45,1,C,7.84,1491.39,2
189.97,,,,A,0.39,2205.027,0
404.99,,,,A,0.32,7727.908,0
239,1,43,0,C,7.26,9519.515,0
63.38,1,65,0,C,17,1501.55,4
779.97,,,,B,2,4241.8,0
440.89,1,55,0,A,0.87,0,0
199.99,,,,C,7.29,1474.99,0
98.97,1,67,0,B,3.58,4801.691,0
149,1,,0,A,0.35,1183.05,0
59.95,1,85,0,C,5.55,1996.2,0
618.97,1,41,1,C,12.71,5758.905,1
458.2,,,,C,18.97,968.469,8
48.99,1,,1,C,2.29,338.99,0
339.99,1,85,1,C,8.29,1329.99,3
218.99,1,45,0,C,3.45,1703.217,1
2014,,,,C,10.19,1130.01,0
811.3,1,,0,C,21.81,1891.901,0
79.99,,,,B,1.87,11597.9,0
1060.41,1,61,0,C,9.1,7512.869,1
69.99,1,,0,B,1.48,3955.974,0
799.93,,,,A,0.26,758.94,0
109.99,1,44,0,A,0.84,12,0
657.98,1,47,0,C,22.94,574.99,0
239,,,,C,10.94,969.98,10
225.25,1,66,0,C,10.26,3939.157,4
197.98,1,,0,C,2.32,431.45,0
214.99,1,,0,B,4.55,979.99,0
503.97,1,42,1,C,10.13,1177,0
94.99,1,59,0,A,0.52,3827.759,0
799.58,,,,C,9.19,8427.394,10
60.27,1,56,0,B,2.26,2144.98,0
78.98,1,70,0,C,3.77,1231.846,10
71.18,1,83,0,C,17.26,551.419,0
50.98,1,40,0,A,0.58,2821.06,0
599.98,1,44,0,C,2.9,0,10
120.67,,,,C,12.68,4.95,10
1399.98,,,,A,0.61,1340,0
91.18,1,32,0,C,13,2564.07,0
51.98,1,55,0,C,5.32,6904.061,0
169.98,1,79,0,C,2.26,1084.847,0
627.532,,,,A,0.9,2329.07,0
159,1,63,0,A,0.68,11597.9,0
539.99,1,47,0,B,4.74,481.99,0
355.61,1,50,1,C,5.13,11597.9,0
912.98,1,61,0,C,21.87,5689.894,0
212.95,1,49,0,B,1.81,2652.94,0
127.98,1,38,0,B,1.52,391.62,0
1043.9,1,68,1,A,0.45,11597.9,0
899.98,,,,B,3.71,11597.9,0
1639.96,1,73,0,C,5.48,0,0
140,1,60,0,A,0.65,1891.48,0
122.98,,,,C,9.65,3034.737,4
291.97,1,63,0,C,8.32,3426.35,10
19.98,1,48,0,A,1,3653.424,0
768.97,,,,C,12.29,3399.97,0
149.99,1,51,0,A,0.68,411.99,0
99.98,,,,A,0.55,4392.1,0
110.99,,,,C,13.84,5418.044,1
68.39,,,,C,12.97,5246.234,2
75.96,1,54,0,C,16.77,1492.611,7
193.98,1,,0,C,6.97,5963.716,0
1167.97,,,,B,2.13,1320.99,0
95.96,,,,C,12.23,1455.666,5
3499.95,1,61,0,C,5.71,11191.37,1
99.98,,,,C,0.13,0,10
1338.94,1,68,0,C,11.65,4173.93,0
61.98,1,48,0,C,8.84,5917.237,0
44.99,,,,C,6.03,1390.032,0
15.98,,,,C,22.87,993.28,0
196.87,1,93,0,C,8.29,1263,2
71.18,1,52,0,C,7.65,1047.382,0
104.99,1,,0,C,5.97,0,0
59.99,,,,A,0.19,11597.9,0
723.23,1,39,1,A,0.52,0,0
239,0,41,0,C,2.87,2119.394,3
239,1,50,0,C,11.9,1890.354,3
115.94,,,,C,11.74,1208.14,10
347.97,,,,A,0.35,92.95,0
349.99,,,,C,11.23,3791.61,0
287.99,1,46,0,B,2.29,6354.874,0
87.99,1,,0,C,3.23,7.9,1
808.94,1,57,1,B,3.42,11597.9,0
105.98,1,65,0,C,6.19,2079.05,0
309.95,1,52,1,C,17.55,5678.394,5
676.95,1,32,0,C,5.94,775.79,4
955.93,1,,1,B,2.97,1184.83,0
92.17,1,53,0,C,2.61,3545.92,0
61.96,1,82,0,C,6.45,555.22,2
405.162,,,,B,1.68,8262.248,0
131.97,,,,C,13.03,852.514,10
104.98,,,,A,0.45,11597.9,0
1334.95,,,,C,14.32,4718.79,10
96.96,,,,C,5.1,1872.244,4
221.601,1,75,0,C,7.77,2086.24,0
836.96,,,,C,5.9,2595.547,0
184.98,1,53,1,A,0.13,11597.9,0
1442.54,1,27,1,A,0.87,11597.9,0
124.46,1,73,0,B,1.1,3978.199,0
57.98,1,87,0,C,13.48,1668.694,5
563.27,1,66,0,B,2.94,5040.694,0
2637.32,,,,A,0.13,11597.9,0
97.99,0,44,0,B,1.97,1674.845,0
56,1,57,0,C,20.23,1747.99,0
829.98,,,,C,20.68,6224.26,0
59.99,1,,0,C,17.61,968.99,0
434.98,,,,C,5.97,1873.94,2
414.99,1,56,0,C,4,3804.989,1
2311.98,1,77,1,C,19.16,1839.08,0
104.99,1,49,0,C,0.13,11281.995,1
75.99,,,,C,21.74,1064.551,10
549.99,1,57,0,B,2.71,11597.9,0
299.99,1,55,1,C,13.74,7697.689,5
28.98,1,44,0,C,2.84,2902.064,4
547.8,1,75,0,C,13.94,0,6
527.23,1,61,1,B,3.52,11597.9,0
129.99,,,,C,11.55,1215.587,5
849.99,1,,0,B,1.19,11597.9,0
1490.57,1,58,0,C,22.52,2687.55,0
976.35,1,63,0,B,1.9,3312.2,0
82.98,1,,0,C,4.1,1076.74,10
639.98,,,,A,0.23,4079.088,0
1014.11,,,,C,9.58,511,1
673.99,1,58,0,B,2.77,11.8,0
69.99,,,,B,4.23,3177.95,0
479.99,1,28,0,B,3.68,1382.15,0
917.94,1,40,0,B,1.35,5053.77,0
149.99,1,40,0,B,1.1,1923.93,0
499.99,1,56,0,A,0.13,11404.652,0
1027.97,1,55,0,C,13.1,3922.168,4
549.98,1,,0,C,18.23,0,0
1099.9,1,,0,B,1.84,4.99,0
618.97,1,39,0,C,6.94,2046.067,0
98.95,1,,0,C,15.03,629.79,0
172.94,1,34,0,C,4.61,2.95,2
1995.95,1,49,0,A,0.68,0,0
225.94,0,52,0,C,3.16,308,1
199.98,,,,C,4.55,0,2
66.98,1,79,1,B,3.39,1959.807,0
149.99,,,,C,8.06,0,0
832.57,,,,C,20.29,986.99,0
112.97,1,59,0,C,5.42,1663.5,2
1464.95,1,,0,C,15.52,9493.75,1
89,,,,C,6.45,1293.569,1
447.99,1,,1,C,7.84,9770.472,0
74.99,,,,C,2.1,739.96,0
659.98,,,,B,4.39,496.98,0
361.94,1,49,0,B,1.74,9129.362,0
648.77,1,,1,C,13.97,39,10
115.99,,,,C,19.61,1756.95,10
1464.27,,,,C,5.94,8709.242,2
3549.87,1,61,0,B,1.74,1510.42,0
1678.99,,,,B,4.84,1077.97,0
854.94,1,77,0,C,6.39,2799.95,0
196.96,1,49,0,C,23.71,3976.702,0
229.99,,,,C,5.42,582.95,0
29.99,1,,0,B,2.74,664.577,0
638.97,,,,C,13.81,1059.99,1
519.98,1,50,0,C,5.16,4924.334,0
2117.77,1,40,0,C,11.39,3209.126,4
36.98,,,,C,4.77,729.587,2
116,,,,C,7.77,3351.453,1
1071.98,,,,B,3.29,7714.762,0
36.98,1,44,0,A,0.65,6727.929,0
122.97,,,,C,5.42,1133.94,0
1673.55,1,52,0,C,15.65,537.99,2
59,,,,C,6.81,1468,0
313.97,1,62,0,C,11.45,4786.257,0
140,1,,0,B,2.35,4630.57,0
616.4,,,,B,3.81,5600.42,0
96.99,1,53,0,C,3.84,1149.53,1
90.98,1,60,0,C,2.06,2506.92,0
3115.66,1,25,0,C,21.81,3376.688,1
74.99,1,41,0,C,20.94,6962.698,0
89.07,1,36,0,B,1.03,6453.448,0
578.98,1,,0,C,20.74,443.99,0
587.01,1,64,1,B,1.84,11597.9,0
45.88,0,76,0,C,16.58,3078.33,10
239,1,66,0,C,7.52,866.792,10
36.98,0,74,0,C,11.13,1168.89,3
799.99,,,,C,23.13,2890.65,0
2819.82,1,59,1,A,0.13,11597.9,0
149.99,1,50,0,B,3.16,3079.99,0
1099,,,,C,17.06,3102.592,0
378,1,87,1,B,1.32,11597.9,0
292.99,1,42,1,C,21.39,6491.864,2
80.97,1,46,0,C,5.29,1860.94,2
553.97,1,48,0,C,6.77,1441.46,0
599.99,,,,B,2.97,844.99,0
19.99,1,,0,C,2.52,1070.97,1
120.56,,,,C,4.23,3485.81,1
907,1,,0,C,4.23,4753.5,4
